"source";"translation";"type";"module";"status";"customer"
"Action commission for signup";"Action commission for signup";"S";"";"T";"N"
"This plugin helps you to use action commission for signups. You need to have action commission feature activated! Create an action commission in a campaign and remember its code. After activation of this plugin, configure it and set the action commission code. You are also allowed to define campaign ID to apply action from campaign that is not set as default.";"This plugin helps you to use action commission for signups. You need to have action commission feature activated! Create an action commission in a campaign and remember its code. After activation of this plugin, configure it and set the action commission code. You are also allowed to define campaign ID to apply action from campaign that is not set as default.";"S";"";"T";"N"
"Uploaded Pdf File";"Uploaded Pdf File";"S";"";"T";"N"
"File Name:";"File Name:";"S";"";"T";"N"
"File Size:";"File Size:";"S";"";"T";"N"
"Upload PDF file";"Upload PDF file";"C";"";"T";"N"
"Hide Supported Variables";"Hide Supported Variables";"C";"";"T";"N"
"Show Supported Variables";"Show Supported Variables";"C";"";"T";"N"
"Change affiliate manager info visible in affiliate panel";"Change affiliate manager info visible in affiliate panel";"C";"";"T";"N"
"Read more in our Knowledge Base";"Read more in our Knowledge Base";"S";"";"T";"N"
"Error loading user '%s'";"Error loading user '%s'";"S";"";"T";"N"
"Replicated site '%s' does not exist";"Replicated site '%s' does not exist";"S";"";"T";"N"
"Invalid license.";"Invalid license.";"S";"";"T";"N"
"Can not connect to FTP server.";"Can not connect to FTP server.";"S";"";"T";"N"
"Param itemId is mising";"Param itemId is mising";"S";"";"T";"N"
"Lifetime commission settings saved";"Lifetime commission settings saved";"S";"";"T";"N"
"Preview for";"Preview for";"S";"";"T";"N"
"Files in replicated folder:";"Files in replicated folder:";"B";"";"T";"N"
"Search for";"Search for";"S";"";"T";"N"
"Lifetime of cookie in days for this commission group. 0 means infinite.";"Lifetime of cookie in days for this commission group. 0 means infinite.";"C";"";"T";"N"
"Same as campaign";"Same as campaign";"C";"";"T";"N"
"Custom cookie validity";"Custom cookie validity";"C";"";"T";"N"
"Cookie lifetime";"Cookie lifetime";"B";"";"T";"N"
"Generate .htaccess for this location";"Generate .htaccess for this location";"C";"";"T";"N"
"Check if .htaccess is ok at this location";"Check if .htaccess is ok at this location";"C";"";"T";"N"
"Replicated site is at default location";"Replicated site is at default location";"C";"";"T";"N"
"Replicated site is at custom location";"Replicated site is at custom location";"C";"";"T";"N"
"Replicated site folder";"Replicated site folder";"C";"";"T";"N"
"Upload .htaccess to";"Upload .htaccess to";"C";"";"T";"N"
"Check if it is working";"Check if it is working";"C";"";"T";"N"
"Generate .htaccess";"Generate .htaccess";"C";"";"T";"N"
"Replicated site URL";"Replicated site URL";"S";"";"T";"N"
"Replicated site files";"Replicated site files";"S";"";"T";"N"
"You can use following variables in replicated files";"You can use following variables in replicated files";"S";"";"T";"N"
"Affiliate_Refid";"Affiliate_Refid";"S";"";"T";"N"
".htaccess code for replicated site";".htaccess code for replicated site";"S";"";"T";"N"
"Default location works without any setup. You just specify name of replicated site.";"Default location works without any setup. You just specify name of replicated site.";"C";"";"T";"N"
"When you choose custom location, replicated site can be placed on any url you want but it needs further setup.";"When you choose custom location, replicated site can be placed on any url you want but it needs further setup.";"C";"";"T";"N"
"Files to process";"Files to process";"C";"";"T";"N"
"All replicated site files need to be uploaded to this folder.";"All replicated site files need to be uploaded to this folder.";"C";"";"T";"N"
"Site url";"Site url";"B";"";"T";"N"
"Referral ID can contain only [a-zA-Z0-9_-] characters. %s given";"Referral ID can only contain [a-z, A-Z, 0-9] characters. %s given";"S";"";"T";"N"
"Conversion ratio";"Conversion ratio";"B";"";"T";"N"
"ActionCodeHelp";"Code of action commission should be string without spaces and special characters that you'll later use in the tracking script to specify that this action should be used. The code has to be unique within one campaign, so you cannot have actions with the same code in one campaign.";"C";"";"T";"N"
"Anchor links";"Anchor links";"C";"";"T";"N"
"Html_code_BannerParams_Help";"You can define custom valid HTML code without tags like body, head, html. Inside HTML code you can use variables defined above this field in select box.";"C";"";"T";"N"
"Error computing commissions: ";"Error computing commissions: ";"C";"";"T";"N"
"Text link format";"Text link format";"S";"";"T";"N"
"Image banner format";"Image banner format";"S";"";"T";"N"
"Flash banner format";"Flash banner format";"S";"";"T";"N"
"Minimum_payout_options_Help";"Define minimum payout limit, which can affiliate select in his options.";"C";"";"T";"N"
"Email address that will appear on emails sent by the system";"Email address that will appear on emails sent by the system";"C";"";"T";"N"
"Name that will appear on emails sent by the system";"Name that will appear on emails sent by the system";"C";"";"T";"N"
"For proper SEO links functionality, you have to make sure that your web server supports mod_rewrite and you have to create a .htaccess file to your web home directory, and copy & paste the code below to this file.<br/>If this file already exists, simply add the code below to the end.<br/>Make sure you backup this file before making any changes.";"For proper SEO links functionality, you have to make sure that your web server supports mod_rewrite and you have to create a .htaccess file to your web home directory, and copy & paste the code below to this file.<br/>If this file already exists, simply add the code below to the end.<br/>Make sure you backup this file before making any changes.";"S";"";"T";"N"
"This will set the style of affiliate link URL that your affiliates will put to their pages. You can choose from the methods below.<br/>Note that some methods have different requirements";"This will set the style of affiliate link URL that your affiliates will put to their pages. You can choose from the methods below.<br/>Note that some methods have different requirements";"S";"";"T";"N"
"You can choose to support DirectLink linking as an addition to your standard affiliate links.<br/>The links chosen above will work, plus your affiliates will have option to use DirectLinks. All affiliate DirectLink URLs require merchant's approval.";"You can choose to support DirectLink linking as an addition to your standard affiliate links.<br/>The links chosen above will work, plus your affiliates will have option to use DirectLinks. All affiliate DirectLink URLs require merchant's approval.";"S";"";"T";"N"
"Choose how emails should be sent. Sending by mail() is highly recommended. If you don't receive emails, talk to your webhosting support to check and enable the PHP mail() function.<br/>Only if you cannot solve it, use sending by SMTP.";"Choose how emails should be sent. Sending by mail() is highly recommended. If you don't receive emails, talk to your webhosting support to check and enable the PHP mail() function.<br/>Only if you cannot solve it, use sending by SMTP.";"S";"";"T";"N"
"Key";"Key";"S";"";"T";"N"
"Initialization vector";"Initialization vector";"S";"";"T";"N"
"Key must be 16, 24 or 32 characters long";"Key must be 16, 24 or 32 characters long";"S";"";"T";"N"
"Initialization vector must be 16 characters long";"Initialization vector must be 16 characters long";"S";"";"T";"N"
"Encrypt codes saved";"Encrypt codes saved";"S";"";"T";"N"
"Payout fields encryption";"Payout fields encryption";"S";"";"T";"N"
"Site Replication is a special type of banner that replicates pages created by you so they are specific for affiliate. They can contain variables like affiliate refid, name, ... .%s<br/>";"Site Replication is a special type of banner that replicates pages created by you so they are specific for affiliate. They can contain variables like affiliate refid, name, ... .%s<br/>";"S";"";"T";"N"
"Post signup page.";"Post signup page.";"S";"";"T";"N"
"You have been successfully signed up.";"You have been successfully signed up.";"S";"";"T";"N"
"Failed to set default merchant";"Failed to set default merchant";"S";"";"T";"N"
"Default merchant changed";"Default merchant changed";"S";"";"T";"N"
"You cannot delete default merchant";"You cannot delete default merchant";"C";"";"T";"N"
"You cannot set unapproved merchant to default";"You cannot set unapproved merchant to default";"C";"";"T";"N"
"to be the default merchant?";"to be the default merchant?";"C";"";"T";"N"
"Affiliate - New User Signup Declined";"Affiliate - New User Signup Declined";"B";"";"T";"N"
"You have been declined in affiliate program";"You have been declined in affiliate program";"B";"";"T";"N"
"Parent %s";"Parent %s";"S";"";"T";"N"
"Notification email";"Notification email";"B";"";"T";"N"
"Custom field number (1-6)";"Custom field number (1-6)";"S";"";"T";"N"
"Security code";"Security code";"B";"";"T";"N"
"Security code is used to prevent IPN frauds.";"Security code is used to prevent IPN frauds.";"S";"";"T";"N"
"Allow test sales";"Allow test sales";"S";"";"T";"N"
"Register also test sales. This setting should be off in live system.";"Register also test sales. This setting should be off in live system.";"S";"";"T";"N"
"AlertPay plugin configuration saved";"AlertPay plugin configuration saved";"S";"";"T";"N"
"do not force email usernames";"do not force email usernames";"C";"";"T";"N"
"Invoice settings saved";"Invoice settings saved";"S";"";"T";"N"
"Invalid Smarty syntax. More information: ";"Invalid Smarty syntax. More information: ";"S";"";"T";"N"
"VAT handling saved";"VAT handling saved";"S";"";"T";"N"
"Target url";"Target url";"S";"";"T";"N"
"Error sending new direct link notification email to merchant: %s";"Error sending new direct link notification email to merchant: %s";"S";"";"T";"N"
"Referrer URL";"Referrer URL";"S";"";"T";"N"
"Sale count";"Sale Count";"S";"";"T";"N"
"Sale total cost";"Sale Total Cost";"S";"";"T";"N"
"Sale commision";"Sale commision";"S";"";"T";"N"
"This features encrypts all payout field values that are stored to database. You have to configure password and initialization vector after feature activation. %s<br/>";"This features encrypts all payout field values that are stored to database. You have to configure password and initialization vector after feature activation. %s<br/>";"S";"";"T";"N"
"Top referrer URL";"Top referrer URL";"B";"";"T";"N"
"DirectLinks Approved";"DirectLinks Approved";"S";"";"T";"N"
"DirectLinks Declined";"DirectLinks Declined";"S";"";"T";"N"
"DirectLinks Pending";"DirectLinks Pending";"S";"";"T";"N"
"DirectLinks Deleted";"DirectLinks Deleted";"S";"";"T";"N"
"Affiliate - DirectLink Notification";"Affiliate - DirectLink Notification";"B";"";"T";"N"
"DirectLink notification";"DirectLink notification";"B";"";"T";"N"
"DirectLink URL";"DirectLink URL";"S";"";"T";"N"
"DirectLink Note";"DirectLink Note";"S";"";"T";"N"
"DirectLink Approve Link";"DirectLink Approve Link";"S";"";"T";"N"
"DirectLink Decline Link";"DirectLink Decline Link";"S";"";"T";"N"
"Merchant - New DirectLink Notification";"Merchant - New DirectLink Notification";"B";"";"T";"N"
"New DirectLink notification";"New DirectLink notification";"B";"";"T";"N"
"Top affiliates";"Top affiliates";"B";"";"T";"N"
"Top referring URLs";"Top referring URLs";"B";"";"T";"N"
"Error sending direct link changed status notification email to affiliate: %s";"Error sending direct link changed status notification email to affiliate: %s";"S";"";"T";"N"
"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"S";"";"T";"N"
"Only numbers in Referral ID";"Only numbers in Referral ID";"S";"";"T";"N"
"Only numbers in Referral ID.";"Only numbers in Referral ID.";"S";"";"T";"N"
"Referral ID can contain only [0-9] characters. %s given";"Referral ID can contain only [0-9] characters. %s given";"S";"";"T";"N"
"Custom field number (1-5)";"Custom field number (1-5)";"S";"";"T";"N"
"Custom field number must be from range 1-5.";"Custom field number must be from range 1-5.";"S";"";"T";"N"
"UltraCart plugin configuration saved";"UltraCart plugin configuration saved";"S";"";"T";"N"
"UltraCart integration plugin";"UltraCart integration plugin";"S";"";"T";"N"
"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"S";"";"T";"N"
"Username Referral IDs";"Username Referral IDs";"S";"";"T";"N"
"Username will be used as Referral IDs";"Username will be used as Referral IDs";"S";"";"T";"N"
"Date of sale";"Date of sale";"S";"";"T";"N"
"Sale status";"Sale status";"S";"";"T";"N"
"Group by";"Group by";"S";"";"T";"N"
"You have been contacted by your affiliate";"You have been contacted by your affiliate";"S";"";"T";"N"
"at";"at";"B";"";"T";"N"
"Referrer:";"Referrer:";"S";"";"T";"N"
"filled ""Contact us"" form.";"filled ""Contact us"" form.";"S";"";"T";"N"
"Regards,";"Regards,";"S";"";"T";"N"
"Dear merchant,";"Dear merchant,";"S";"";"T";"N"
"Affiliate name";"Affiliate Name";"S";"";"T";"N"
"Affiliate email";"Affiliate email";"S";"";"T";"N"
"Regards";"Regards";"S";"";"T";"N"
"Dear merchant";"Dear merchant";"S";"";"T";"N"
"A new sale/lead was recorded at ";"A new sale/lead was recorded at ";"S";"";"T";"N"
"The sale was assigned to affiliate with user name";"The sale was assigned to affiliate with user name";"S";"";"T";"N"
"Sale details";"Sale details";"S";"";"T";"N"
"Commission for affiliate";"Commission for affiliate";"S";"";"T";"N"
"Referrer Url";"Referrer Url";"S";"";"T";"N"
"Dear";"Dear";"S";"";"T";"N"
"Thank you for registration in our affiliate program.";"Thank you for registration in our affiliate program.";"S";"";"T";"N"
"You have been approved and you can login using the following link";"You have been approved and you can login using the following link";"S";"";"T";"N"
"Your username";"Your username";"S";"";"T";"N"
"Sincerely,";"Sincerely,";"S";"";"T";"N"
"Your Affiliate manager";"Your Affiliate manager";"S";"";"T";"N"
"Thank you for your registration in our affiliate program.";"Thank you for your registration in our affiliate program.";"S";"";"T";"N"
"We review every application";"We review every application";"S";"";"T";"N"
"manually";"manually";"S";"";"T";"N"
"and your registration is waiting for manual approval.";"and your registration is waiting for manual approval.";"S";"";"T";"N"
"Please, be patient.";"Please, be patient.";"S";"";"T";"N"
"After confirming your registration, you will receive one more email with all the necessary information.";"After confirming your registration, you will receive one more email with all the necessary information.";"S";"";"T";"N"
"You have been declined in affiliate program.";"You have been declined in affiliate program.";"S";"";"T";"N"
"joined your campaign";"joined your campaign";"S";"";"T";"N"
"This affiliate is waiting for your approval.";"This affiliate is waiting for your approval.";"S";"";"T";"N"
"I would like to let you know that we paid your commissions earned in our affiliate program.";"I would like to let you know that we paid your commissions earned in our affiliate program.";"S";"";"T";"N"
"Amount paid";"Amount paid";"S";"";"T";"N"
"Sincerely";"Sincerely";"S";"";"T";"N"
"Commission from this sale";"Commission from this sale";"S";"";"T";"N"
"One of your sub-affiliates";"One of your sub-affiliates";"S";"";"T";"N"
"made a sale/lead.";"made a sale/lead.";"S";"";"T";"N"
"Sale/lead preview";"Sale/lead preview";"S";"";"T";"N"
"Statistics date range";"Statistics date range";"S";"";"T";"N"
"Hello";"Hello";"S";"";"T";"N"
"we have received new password request for your account";"we have received new password request for your account";"S";"";"T";"N"
"If this request was initiated by you, please click";"If this request was initiated by you, please click";"S";"";"T";"N"
"or copy URL";"or copy URL";"S";"";"T";"N"
"to your browser and change your password.";"to your browser and change your password.";"S";"";"T";"N"
"This request is valid until";"This request is valid until";"S";"";"T";"N"
"Quality Unit Team";"Quality Unit Team";"S";"";"T";"N"
"On direct link approve/decline";"On direct link approve/decline";"C";"";"T";"N"
"TopReferringURLsManagerDescription";"Review top referring URLs in your affiliate program. URLs are based on First or Last click referers from tracked Sales and Actions.";"C";"";"T";"N"
"First click referrer URL";"First Click Referrer URL";"C";"";"T";"N"
"Last click referrer URL";"Last Click Referrer URL";"C";"";"T";"N"
"banner ID";"banner ID";"C";"";"T";"N"
"On new direct link";"On new direct link";"C";"";"T";"N"
"On direct link approved";"On direct link approved";"C";"";"T";"N"
"TopAffiliatesDescription";"Review top performing affiliates in your affiliate program. Affiliates you can sort by any column in this report.";"C";"";"T";"N"
"status";"status";"S";"";"T";"N"
"size";"size";"S";"";"T";"N"
"destination url";"destination url";"S";"";"T";"N"
"Here you can specify how your links will look like.<br/>The link format will be: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>for example: http://www.yoursite.com/ref/11111111/22222222.html";"Here you can specify how your links will look like.<br/>The link format will be: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>for example: http://www.yoursite.com/ref/11111111/22222222.html";"S";"";"T";"N"
"Pdf Parser Error: ";"Pdf Parser Error: ";"S";"";"T";"N"
"Pdf Not Uploaded , No Variables Found !";"Pdf Not Uploaded , No Variables Found !";"S";"";"T";"N"
"Bad Password";"Bad Password";"S";"";"T";"N"
"New User Signup Status";"New User Signup Status";"S";"";"T";"N"
"New User Signup Approve Link";"New User Signup Approve Link";"S";"";"T";"N"
"New User Signup Decline Link";"New User Signup Decline Link";"S";"";"T";"N"
"Sale Approve Link";"Sale Approve Link";"S";"";"T";"N"
"Sale Decline Link";"Sale Decline Link";"S";"";"T";"N"
"Affiliate Join Campaign Approve Link";"Affiliate Join Campaign Approve Link";"S";"";"T";"N"
"Affiliate Join Campaign Decline Link";"Affiliate Join Campaign Decline Link";"S";"";"T";"N"
"Failed to load direct link. (direct link probably deleted)";"Failed to load direct link. (direct link probably deleted)";"S";"";"T";"N"
"Separator:";"Separator:";"S";"";"T";"N"
"TrialPay plugin configuration saved";"TrialPay plugin configuration saved";"S";"";"T";"N"
"TrialPay integration plugin";"TrialPay integration plugin";"S";"";"T";"N"
"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"S";"";"T";"N"
"added new directlink at";"added new directlink at";"S";"";"T";"N"
"If you like to APPROVE it click here";"If you like to APPROVE it click here";"S";"";"T";"N"
"If you like to DECLINE it click here";"If you like to DECLINE it click here";"S";"";"T";"N"
"If you want to APPROVE new affiliate click here";"If you want to APPROVE new affiliate click here";"S";"";"T";"N"
"If you want to DECLINE new affiliate click here";"If you want to DECLINE new affiliate click here";"S";"";"T";"N"
"If you want to APPROVE new sale click here";"If you want to APPROVE new sale click here";"S";"";"T";"N"
"If you want to DECLINE new sale click here";"If you want to DECLINE new sale click here";"S";"";"T";"N"
"If you want to APPROVE affiliate to join camapign click here";"If you want to APPROVE affiliate to join camapign click here";"S";"";"T";"N"
"If you want to DECLINE affiliate to join camapign click here";"If you want to DECLINE affiliate to join camapign click here";"S";"";"T";"N"
"Enter Pasword For Pdf Document";"Enter Pasword For Pdf Document";"C";"";"T";"N"
"Pdf Password Request";"Pdf Password Request";"C";"";"T";"N"
"Ok";"Ok";"C";"";"T";"N"
"Tiers visible";"Tiers visible";"C";"";"T";"N"
"Number of tiers visible to affiliate";"Number of tiers visible to affiliate";"C";"";"T";"N"
"Html";"Html";"B";"";"T";"N"
"Wysiwyg";"Wysiwyg";"C";"";"T";"N"
"Credits";"Credits";"S";"";"T";"N"
"Change log";"Change log";"C";"";"T";"N"
"Note for affiliate";"Note for affiliate";"C";"";"T";"N"
"Hide custom text body and generate it automatically from HTML version";"Hide custom text body and generate it automatically from HTML version";"C";"";"T";"N"
"Edit custom text body of email";"Edit custom text body of email";"C";"";"T";"N"
"In subject of mail can be used all variables supported in body of mail.";"In subject of mail can be used all variables supported in body of mail.";"C";"";"T";"N"
"Html Body";"Html Body";"C";"";"T";"N"
"Text Body";"Text Body";"C";"";"T";"N"
"Fixed cost";"Fixed Cost";"B";"";"T";"N"
"Name of commission type attribute has to be unique";"Name of commission type attribute has to be unique";"S";"";"T";"N"
"Coupon code must be unique";"Coupon code must be unique";"S";"";"T";"N"
"description";"description";"S";"";"T";"N"
"maximum coupons per affiliate";"maximum coupons per affiliate";"S";"";"T";"N"
"Status successfully set to selected coupon(s)";"Status successfully set to selected coupon(s)";"S";"";"T";"N"
"Failed to set status selected coupon(s)";"Failed to set status selected coupon(s)";"S";"";"T";"N"
"Coupon";"Coupon";"B";"";"T";"N"
"Validity";"Validity";"S";"";"T";"N"
"Coupon banner with id %s not exist";"Coupon banner with id %s not exist";"S";"";"T";"N"
"unlimited";"unlimited";"B";"";"T";"N"
"Create coupons";"Create coupons";"S";"";"T";"N"
"User ID";"User ID";"B";"";"T";"N"
"Valid from";"Valid from";"B";"";"T";"N"
"Valid to";"Valid to";"B";"";"T";"N"
"Limit use";"Limit use";"B";"";"T";"N"
"Error during ";"Error during ";"S";"";"T";"N"
"Coupons are successfully ";"Coupons are successfully ";"S";"";"T";"N"
"Coupon assigment";"Coupon assigment";"B";"";"T";"N"
"Coupons to each affiliate";"Coupons to each affiliate";"S";"";"T";"N"
"Coupon codes";"Coupon codes";"S";"";"T";"N"
"Coupon format";"Coupon format";"B";"";"T";"N"
"Number of coupons";"Number of coupons";"B";"";"T";"N"
"Generate coupons";"Generate coupons";"B";"";"T";"N"
"Generating coupons was stopped, because coupon format is too small";"Generating coupons was stopped, because coupon format is too small";"S";"";"T";"N"
"Import coupons";"Import coupons";"B";"";"T";"N"
"Importing coupons was stopped, because coupon code %s already exists";"Importing coupons was stopped, because coupon code %s already exists";"S";"";"T";"N"
"Offline sale";"Offline sale";"B";"";"T";"N"
"Failed to assign coupon";"Failed to assign coupon";"S";"";"T";"N"
"Coupon was successfully assigned";"Coupon was successfully assigned";"S";"";"T";"N"
"Page Peel Banner";"Page Peel Banner";"S";"";"T";"N"
"Peelbanners are also known as magic corners or pagepeels. They are displayed as a small animated corner of the page and wakes the curiosity of most users. Only if the user moves his mouse onto, it peels impressively over the real homepage.";"Peelbanners are also known as magic corners or pagepeels. They are displayed as a small animated corner of the page and wakes the curiosity of most users. Only if the user moves his mouse onto, it peels impressively over the real homepage.";"S";"";"T";"N"
"Affiliate - On change  Sale / Lead status";"Affiliate - On change  Sale / Lead status";"B";"";"T";"N"
"Change sale / lead status";"Change sale / lead status";"B";"";"T";"N"
"Affiliate - New Sale / Lead";"Affiliate - New Sale / Lead";"B";"";"T";"N"
"Generate mails with subject: %s";"Generate mails with subject: %s";"S";"";"T";"N"
"Scheduled %s mails";"Scheduled %s mails";"S";"";"T";"N"
"Mail template not defined in database for templateId %s";"Mail template not defined in database for templateId %s";"S";"";"T";"N"
"Mail will be delivered in background process.";"Mail will be delivered in background process.";"S";"";"T";"N"
"Mails will be created and delivered in background process.";"Mails will be created and delivered in background process.";"S";"";"T";"N"
"Default Currency";"Default Currency";"S";"";"T";"N"
"Avg. com. per click";"Avg. com. per click";"S";"";"T";"N"
"Avg. com. per impression";"Avg. com. per impression";"S";"";"T";"N"
"Failed to approve direct link %s.";"Failed to approve direct link %s.";"S";"";"T";"N"
"Direct link %s was successfully approved.";"Direct link %s was successfully approved.";"S";"";"T";"N"
"Failed to decline direct link %s.";"Failed to decline direct link %s.";"S";"";"T";"N"
"Waiting";"Waiting";"S";"";"T";"N"
"Minimum length of %s in %s is %s";"Minimum length of %s in %s is %s";"S";"";"T";"N"
"Delete directory %s";"Delete directory %s";"S";"";"T";"N"
"Copy directory %s";"Copy directory %s";"S";"";"T";"N"
"Create account";"Create account";"S";"";"T";"N"
"Importing Language";"Importing Language";"S";"";"T";"N"
"FTP - Copy files";"FTP - Copy files";"S";"";"T";"N"
"Unzip file %s";"Unzip file %s";"S";"";"T";"N"
"Update account";"Update account";"S";"";"T";"N"
"Update application files";"Update application files";"S";"";"T";"N"
"Send mails from outbox";"Send mails from outbox";"S";"";"T";"N"
"Pending %s mails";"Pending %s mails";"S";"";"T";"N"
"%s has to be valid date";"%s has to be valid date";"S";"";"T";"N"
"%s has to be positive integer";"%s has to be positive integer";"S";"";"T";"N"
"%s has to be integer";"%s has to be integer";"S";"";"T";"N"
"%s is mandatory";"%s is mandatory";"B";"";"T";"N"
"%s has to be number";"%s has to be number";"S";"";"T";"N"
"Updated";"Updated";"S";"";"T";"N"
"Task name";"Task name";"S";"";"T";"N"
"Progress";"Progress";"S";"";"T";"N"
"Failed to delete task.";"Failed to delete task.";"S";"";"T";"N"
"It is not possible to delete running task.";"It is not possible to delete running task.";"S";"";"T";"N"
"This type of task is not allowed to be deleted.";"This type of task is not allowed to be deleted.";"S";"";"T";"N"
"Task deleted.";"Task deleted.";"S";"";"T";"N"
"Cron request finished.";"Cron request finished.";"S";"";"T";"N"
"Maximum Commissions Per Referral";"Maximum Commissions Per Referral";"S";"";"T";"N"
"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"S";"";"T";"N"
"all time";"all time";"S";"";"T";"N"
"Maximum commissions per referral";"Maximum commissions per referral";"S";"";"T";"N"
"Maximum commissions time period in seconds";"Maximum commissions time period in seconds";"S";"";"T";"N"
"Time Period in seconds in which are commission per one customer counted.";"Time Period in seconds in which are commission per one customer counted.";"S";"";"T";"N"
"Wrong format used for Maximum commissions per referral.";"Wrong format used for Maximum commissions per referral.";"S";"";"T";"N"
"Wrong format used for Maximum commissions time period in seconds.";"Wrong format used for Maximum commissions time period in seconds.";"S";"";"T";"N"
"Data Migration";"Data Migration";"S";"";"T";"N"
"Migrate affiliates";"Migrate affiliates";"S";"";"T";"N"
"Migrate transactions";"Migrate transactions";"S";"";"T";"N"
"Upgrade from PAP3";"Upgrade from PAP3";"S";"";"T";"N"
"Minimum Referal ID length";"Minimum Referal ID length";"S";"";"T";"N"
"Minimum length must be between 0 and 20";"Minimum length must be between 0 and 20";"S";"";"T";"N"
"undefined";"undefined";"B";"";"T";"N"
"Referal ID length limit saved";"Referal ID length limit saved";"S";"";"T";"N"
"Referral id must be longer than %s characters";"Referral ID must be longer than %s characters";"S";"";"T";"N"
"Referral id can not be longer than %s characters";"Referral ID can not be longer than %s characters";"S";"";"T";"N"
"secure pass2";"secure pass2";"S";"";"T";"N"
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"S";"";"T";"N"
"RoboKassa plugin configuration saved";"RoboKassa plugin configuration saved";"S";"";"T";"N"
"RoboKassa integration plugin";"RoboKassa integration plugin";"S";"";"T";"N"
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"S";"";"T";"N"
"seo_targeturl for banner format";"seo_targeturl for banner format";"S";"";"T";"N"
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"S";"";"T";"N"
"Ip - Country Code";"Ip - Country Code";"S";"";"T";"N"
"Ip - Country Name";"Ip - Country Name";"S";"";"T";"N"
"Ip - City";"Ip - City";"S";"";"T";"N"
"Ip - Longitude";"Ip - Longitude";"S";"";"T";"N"
"Ip - Latitude";"Ip - Latitude";"S";"";"T";"N"
"Print";"Print";"B";"";"T";"N"
"Description of coupon:";"Description of coupon:";"S";"";"T";"N"
"Coupons:";"Coupons:";"S";"";"T";"N"
"Valid from:";"Valid from:";"S";"";"T";"N"
"Valid to:";"Valid to:";"S";"";"T";"N"
"Limit use:";"Limit use:";"S";"";"T";"N"
"coupons to each affiliate";"coupons to each affiliate";"S";"";"T";"N"
"Closed banner settings";"Closed banner settings";"S";"";"T";"N"
"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"S";"";"T";"N"
"Opened banner settings";"Opened banner settings";"S";"";"T";"N"
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"S";"";"T";"N"
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"S";"";"T";"N"
"General settings";"General settings";"B";"";"T";"N"
"Payout settings";"Payout settings";"B";"";"T";"N"
"Cron job status";"Cron job status";"S";"";"T";"N"
"Last execution of cron job:";"Last execution of cron job:";"S";"";"T";"N"
"To review list of pending background tasks push following button:";"To review list of pending background tasks push following button:";"S";"";"T";"N"
"Cron setup";"Cron setup";"S";"";"T";"N"
"Example of Cron job setup in CPanel";"Example of Cron job setup in CPanel";"S";"";"T";"N"
"Coupon preview";"Coupon preview";"S";"";"T";"N"
"Changeable by affiliate";"Changeable by affiliate";"S";"";"T";"N"
"Default value for affiliate";"Default value for affiliate";"S";"";"T";"N"
"Allowed Status";"Allowed Status";"S";"";"T";"N"
"Mail details";"Mail details";"B";"";"T";"N"
"Coupon details";"Coupon details";"S";"";"T";"N"
"Transaction status";"Transaction status";"S";"";"T";"N"
"Mail";"Mail";"S";"";"T";"N"
"Attachments";"Attachments";"B";"";"T";"N"
"Simulate cron";"Simulate cron";"S";"";"T";"N"
"On new sale / lead";"On new sale / lead";"C";"";"T";"N"
"On sale / lead change status";"On sale / lead change status";"C";"";"T";"N"
"Affiliate will get coupon upon request";"Affiliate will get coupon upon request";"C";"";"T";"N"
"Assign automatically";"Assign automatically";"C";"";"T";"N"
"Coupons";"Coupons";"C";"";"T";"N"
"Maximum coupons per affiliate";"Maximum coupons per affiliate";"C";"";"T";"N"
